transcript_id	C4_R1	C4_R2	C4_R3	C3_R1	C3_R2	C3_R3	transcript_length	gene_id	HGNC symbol
ENST00000481935	2.604434570743605	5.5033713652983804	3.3696771736945035	2.7347024165197906	1.7064409614088378	1.434800512510743	2336	ENSG00000119688	ABCD4
ENST00000482349	2.604434570743605	11.006742730596761	8.985805796518674	4.1020536247796855	6.825763845635351	7.174002562553715	2091	ENSG00000113812	ACTR8
ENST00000483858	2.604434570743605	6.604045638358057	2.2464514491296685	6.836756041299477	5.119322884226513	4.30440153753223	1548	ENSG00000173933	RBM4
ENST00000486717	2.604434570743605	3.3020228191790277	3.3696771736945035	5.469404833039581	1.7064409614088378	1.434800512510743	959	ENSG00000101346	POFUT1
ENST00000487903	2.604434570743605	2.2013485461193523	2.2464514491296685	5.469404833039581	3.4128819228176757	2.869601025021486	8858	ENSG00000068650	ATP11A
ENST00000491021	2.604434570743605	3.3020228191790277	3.3696771736945035	2.7347024165197906	3.4128819228176757	1.434800512510743	1028	ENSG00000100227	POLDIP3
ENST00000492303	2.604434570743605	3.3020228191790277	5.616128622824171	5.469404833039581	1.7064409614088378	1.434800512510743	3685	ENSG00000165775	FUNDC2
ENST00000492989	2.604434570743605	3.3020228191790277	6.739354347389007	5.469404833039581	3.4128819228176757	7.174002562553715	1215	ENSG00000121774	KHDRBS1
ENST00000493514	2.604434570743605	3.3020228191790277	3.3696771736945035	2.7347024165197906	5.119322884226513	7.174002562553715	631	ENSG00000162642	C1orf52
ENST00000498374	2.604434570743605	2.2013485461193523	2.2464514491296685	8.204107249559371	1.7064409614088378	1.434800512510743	1648	ENSG00000124788	ATXN1
ENST00000498789	2.604434570743605	5.5033713652983804	6.739354347389007	1.3673512082598953	5.119322884226513	1.434800512510743	959	ENSG00000157538	VPS26C
ENST00000503087	2.604434570743605	4.4026970922387045	3.3696771736945035	4.1020536247796855	5.119322884226513	2.869601025021486	399	ENSG00000120708	TGFBI
ENST00000503588	2.604434570743605	5.5033713652983804	5.616128622824171	15.04086329085885	1.7064409614088378	2.869601025021486	818	ENSG00000164040	PGRMC2
ENST00000505341	2.604434570743605	5.5033713652983804	8.985805796518674	6.836756041299477	13.651527691270703	7.174002562553715	1881	ENSG00000169609	C15orf40
ENST00000507917	2.604434570743605	6.604045638358057	8.985805796518674	5.469404833039581	10.238645768453026	5.739202050042972	2074	ENSG00000163281	GNPDA2
ENST00000507961	2.604434570743605	2.2013485461193523	3.3696771736945035	5.469404833039581	5.119322884226513	4.30440153753223	755	ENSG00000123739	PLA2G12A
ENST00000511783	2.604434570743605	9.906068457537085	5.616128622824171	4.1020536247796855	10.238645768453026	8.60880307506446	1203	ENSG00000104723	TUSC3
ENST00000512093	2.604434570743605	4.4026970922387045	6.739354347389007	13.673512082598954	8.532204807044188	7.174002562553715	4219	ENSG00000109171	SLAIN2
ENST00000514141	2.604434570743605	6.604045638358057	3.3696771736945035	12.306160874339058	8.532204807044188	12.913204612596688	4345	ENSG00000122008	POLK
ENST00000514387	2.604434570743605	5.5033713652983804	8.985805796518674	10.938809666079162	1.7064409614088378	2.869601025021486	3310	ENSG00000062194	GPBP1
ENST00000515666	2.604434570743605	7.704719911417734	7.86258007195384	9.571458457819269	6.825763845635351	8.60880307506446	2141	ENSG00000198055	GRK6
ENST00000519560	2.604434570743605	3.3020228191790277	1.1232257245648343	1.3673512082598953	1.7064409614088378	1.434800512510743	9716	ENSG00000184347	SLIT3
ENST00000521349	2.604434570743605	2.2013485461193523	4.492902898259337	12.306160874339058	3.4128819228176757	2.869601025021486	842	ENSG00000158669	GPAT4
ENST00000522518	2.604434570743605	1.1006742730596761	2.2464514491296685	4.1020536247796855	3.4128819228176757	1.434800512510743	822	ENSG00000183665	TRMT12
ENST00000525137	2.604434570743605	3.3020228191790277	10.109031521083509	2.7347024165197906	1.7064409614088378	7.174002562553715	996	ENSG00000172893	DHCR7
ENST00000525763	2.604434570743605	3.3020228191790277	4.492902898259337	1.3673512082598953	1.7064409614088378	1.434800512510743	789	ENSG00000284969	
ENST00000527591	2.604434570743605	11.006742730596761	7.86258007195384	5.469404833039581	5.119322884226513	4.30440153753223	1689	ENSG00000139974	SLC38A6
ENST00000527635	2.604434570743605	2.2013485461193523	7.86258007195384	5.469404833039581	5.119322884226513	2.869601025021486	601	ENSG00000150787	PTS
ENST00000528850	2.604434570743605	5.5033713652983804	4.492902898259337	2.7347024165197906	6.825763845635351	7.174002562553715	2137	ENSG00000137513	NARS2
ENST00000529022	2.604434570743605	6.604045638358057	4.492902898259337	8.204107249559371	3.4128819228176757	2.869601025021486	2243	ENSG00000160959	LRRC14
ENST00000529691	2.604434570743605	3.3020228191790277	1.1232257245648343	16.408214499118742	1.7064409614088378	4.30440153753223	3384	ENSG00000166261	ZNF202
ENST00000530628	2.604434570743605	3.3020228191790277	6.739354347389007	17.77556570737864	11.945086729861863	11.478404100085944	748	ENSG00000147889	CDKN2A
ENST00000533076	2.604434570743605	2.2013485461193523	4.492902898259337	1.3673512082598953	3.4128819228176757	1.434800512510743	1805	ENSG00000165915	SLC39A13
ENST00000533193	2.604434570743605	2.2013485461193523	3.3696771736945035	4.1020536247796855	3.4128819228176757	1.434800512510743	606	ENSG00000087884	AAMDC
ENST00000533297	2.604434570743605	4.4026970922387045	4.492902898259337	1.3673512082598953	1.7064409614088378	1.434800512510743	2118	ENSG00000150768	DLAT
ENST00000535664	2.604434570743605	6.604045638358057	5.616128622824171	6.836756041299477	11.945086729861863	5.739202050042972	964	ENSG00000174099	MSRB3
ENST00000539176	2.604434570743605	7.704719911417734	4.492902898259337	10.938809666079162	8.532204807044188	5.739202050042972	1894	ENSG00000087448	KLHL42
ENST00000543633	2.604434570743605	4.4026970922387045	3.3696771736945035	2.7347024165197906	1.7064409614088378	7.174002562553715	2019	ENSG00000139719	VPS33A
ENST00000543683	2.604434570743605	16.51011409589514	17.97161159303735	13.673512082598954	6.825763845635351	14.34800512510743	830	ENSG00000140990	NDUFB10
ENST00000547517	2.604434570743605	7.704719911417734	8.985805796518674	9.571458457819269	10.238645768453026	7.174002562553715	1167	ENSG00000108774	RAB5C
ENST00000548176	2.604434570743605	17.610788368954818	19.094837317602185	6.836756041299477	8.532204807044188	4.30440153753223	712	ENSG00000167779	IGFBP6
ENST00000548360	2.604434570743605	3.3020228191790277	4.492902898259337	6.836756041299477	13.651527691270703	14.34800512510743	512	ENSG00000144785	
ENST00000548662	2.604434570743605	3.3020228191790277	4.492902898259337	6.836756041299477	1.7064409614088378	4.30440153753223	765	ENSG00000173598	NUDT4
ENST00000553809	2.604434570743605	9.906068457537085	2.2464514491296685	2.7347024165197906	3.4128819228176757	7.174002562553715	879	ENSG00000100902	PSMA6
ENST00000554794	2.604434570743605	11.006742730596761	3.3696771736945035	6.836756041299477	3.4128819228176757	2.869601025021486	499	ENSG00000151327	FAM177A1
ENST00000555787	2.604434570743605	13.208091276716111	7.86258007195384	8.204107249559371	5.119322884226513	2.869601025021486	2246	ENSG00000100764	PSMC1
ENST00000556609	2.604434570743605	2.2013485461193523	7.86258007195384	5.469404833039581	3.4128819228176757	12.913204612596688	568	ENSG00000140025	EFCAB11
ENST00000557604	2.604434570743605	6.604045638358057	3.3696771736945035	2.7347024165197906	5.119322884226513	4.30440153753223	785	ENSG00000100522	GNPNAT1
ENST00000558655	2.604434570743605	2.2013485461193523	1.1232257245648343	4.1020536247796855	1.7064409614088378	4.30440153753223	2773	ENSG00000148516	ZEB1
ENST00000558815	2.604434570743605	3.3020228191790277	2.2464514491296685	1.3673512082598953	1.7064409614088378	4.30440153753223	616	ENSG00000108107	RPL28
ENST00000559858	2.604434570743605	2.2013485461193523	1.1232257245648343	4.1020536247796855	1.7064409614088378	4.30440153753223	2745	ENSG00000148516	ZEB1
ENST00000561933	2.604434570743605	2.2013485461193523	2.2464514491296685	2.7347024165197906	3.4128819228176757	1.434800512510743	4180	ENSG00000103061	SLC7A6OS
ENST00000569282	2.604434570743605	4.4026970922387045	5.616128622824171	6.836756041299477	3.4128819228176757	5.739202050042972	335	ENSG00000169627	BOLA2B
ENST00000574446	2.604434570743605	6.604045638358057	4.492902898259337	6.836756041299477	1.7064409614088378	1.434800512510743	471	ENSG00000145354	CISD2
ENST00000574924	2.604434570743605	3.3020228191790277	11.232257245648341	2.7347024165197906	5.119322884226513	5.739202050042972	722	ENSG00000141552	ANAPC11
ENST00000587708	2.604434570743605	3.3020228191790277	3.3696771736945035	1.3673512082598953	5.119322884226513	7.174002562553715	1124	ENSG00000205155	PSENEN
ENST00000588790	2.604434570743605	3.3020228191790277	4.492902898259337	4.1020536247796855	1.7064409614088378	1.434800512510743	1408	ENSG00000183401	CCDC159
ENST00000591043	2.604434570743605	8.805394184477409	5.616128622824171	2.7347024165197906	1.7064409614088378	5.739202050042972	1764	ENSG00000105607	GCDH
ENST00000591636	2.604434570743605	8.805394184477409	5.616128622824171	2.7347024165197906	3.4128819228176757	5.739202050042972	836	ENSG00000012061	ERCC1
ENST00000591909	2.604434570743605	8.805394184477409	13.47870869477801	21.87761933215832	11.945086729861863	12.913204612596688	1017	ENSG00000176014	TUBB6
ENST00000591946	2.604434570743605	2.2013485461193523	1.1232257245648343	15.04086329085885	11.945086729861863	7.174002562553715	569	ENSG00000130175	PRKCSH
ENST00000593767	2.604434570743605	2.2013485461193523	6.739354347389007	1.3673512082598953	1.7064409614088378	2.869601025021486	4003	ENSG00000104973	MED25
ENST00000598161	2.604434570743605	1.1006742730596761	1.1232257245648343	6.836756041299477	5.119322884226513	7.174002562553715	4151	ENSG00000160961	ZNF333
ENST00000606865	2.604434570743605	1.1006742730596761	3.3696771736945035	4.1020536247796855	1.7064409614088378	4.30440153753223	674	ENSG00000170634	ACYP2
ENST00000609318	2.604434570743605	1.1006742730596761	3.3696771736945035	5.469404833039581	1.7064409614088378	2.869601025021486	4848	ENSG00000107929	LARP4B
ENST00000610189	2.604434570743605	2.2013485461193523	4.492902898259337	1.3673512082598953	1.7064409614088378	1.434800512510743	2445	ENSG00000198522	GPN1
ENST00000610745	2.604434570743605	1.1006742730596761	1.1232257245648343	12.306160874339058	8.532204807044188	8.60880307506446	5218	ENSG00000138061	CYP1B1
ENST00000613198	2.604434570743605	6.604045638358057	3.3696771736945035	4.1020536247796855	1.7064409614088378	2.869601025021486	616	ENSG00000278574	ZNHIT3
ENST00000613246	2.604434570743605	7.704719911417734	2.2464514491296685	5.469404833039581	3.4128819228176757	2.869601025021486	7851	ENSG00000149177	PTPRJ
ENST00000613725	2.604434570743605	8.805394184477409	2.2464514491296685	5.469404833039581	1.7064409614088378	4.30440153753223	8430	ENSG00000277222	BTBD7
ENST00000615206	2.604434570743605	3.3020228191790277	2.2464514491296685	8.204107249559371	3.4128819228176757	4.30440153753223	5216	ENSG00000181852	RNF41
ENST00000615255	2.604434570743605	2.2013485461193523	2.2464514491296685	12.306160874339058	11.945086729861863	8.60880307506446	4825	ENSG00000150764	DIXDC1
ENST00000616269	2.604434570743605	6.604045638358057	3.3696771736945035	4.1020536247796855	1.7064409614088378	2.869601025021486	616	ENSG00000273611	ZNHIT3
ENST00000617560	2.604434570743605	3.3020228191790277	5.616128622824171	2.7347024165197906	6.825763845635351	2.869601025021486	618	ENSG00000025293	PHF20
ENST00000617612	2.604434570743605	5.5033713652983804	4.492902898259337	19.142916915638533	13.651527691270703	8.60880307506446	1242	ENSG00000187479	C11orf96
ENST00000617803	2.604434570743605	2.2013485461193523	4.492902898259337	4.1020536247796855	1.7064409614088378	1.434800512510743	1409	ENSG00000153029	MR1
ENST00000619583	2.604434570743605	2.2013485461193523	5.616128622824171	4.1020536247796855	3.4128819228176757	1.434800512510743	3694	ENSG00000278787	UBR7
ENST00000621204	2.604434570743605	2.2013485461193523	5.616128622824171	4.1020536247796855	3.4128819228176757	1.434800512510743	3999	ENSG00000145740	SLC30A5
ENST00000622775	2.604434570743605	5.5033713652983804	2.2464514491296685	2.7347024165197906	5.119322884226513	1.434800512510743	1206	ENSG00000164414	SLC35A1
ENST00000627871	2.604434570743605	1.1006742730596761	1.1232257245648343	1.3673512082598953	1.7064409614088378	1.434800512510743	538	ENSG00000136854	STXBP1
ENST00000636847	2.604434570743605	4.4026970922387045	2.2464514491296685	2.7347024165197906	3.4128819228176757	15.782805637618173	5538	ENSG00000137177	KIF13A
ENST00000645121	2.604434570743605	3.3020228191790277	4.492902898259337	5.469404833039581	3.4128819228176757	5.739202050042972	5510	ENSG00000285343	PPP1R3B
ENST00000646627	2.604434570743605	3.3020228191790277	3.3696771736945035	2.7347024165197906	1.7064409614088378	2.869601025021486	2469	ENSG00000215301	DDX3X
ENST00000647897	2.604434570743605	2.2013485461193523	2.2464514491296685	2.7347024165197906	5.119322884226513	5.739202050042972	1637	ENSG00000171135	JAGN1
ENST00000648501	2.604434570743605	1.1006742730596761	2.2464514491296685	5.469404833039581	1.7064409614088378	1.434800512510743	3524	ENSG00000122218	COPA
ENST00000649030	2.604434570743605	2.2013485461193523	5.616128622824171	5.469404833039581	3.4128819228176757	1.434800512510743	1906	ENSG00000182636	NDN
ENST00000649841	2.604434570743605	3.3020228191790277	4.492902898259337	1.3673512082598953	1.7064409614088378	2.869601025021486	2213	ENSG00000184007	PTP4A2
ENST00000650116	2.604434570743605	1.1006742730596761	1.1232257245648343	1.3673512082598953	1.7064409614088378	1.434800512510743	2813	ENSG00000151694	ADAM17
ENST00000671733	2.604434570743605	6.604045638358057	10.109031521083509	9.571458457819269	8.532204807044188	7.174002562553715	2203	ENSG00000139163	ETNK1
ENST00000672517	2.604434570743605	2.2013485461193523	5.616128622824171	1.3673512082598953	1.7064409614088378	5.739202050042972	3231	ENSG00000165410	CFL2
ENST00000674725	2.604434570743605	1.1006742730596761	1.1232257245648343	2.7347024165197906	1.7064409614088378	1.434800512510743	10311	ENSG00000196233	LCOR
ENST00000679150	2.604434570743605	11.006742730596761	4.492902898259337	9.571458457819269	8.532204807044188	14.34800512510743	439	ENSG00000136888	ATP6V1G1
ENST00000366560	2.604434570743605	2.2013485461193523	7.86258007195384	2.7347024165197906	1.7064409614088378	2.869601025021486	1791	ENSG00000091483	FH
ENST00000393078	2.604434570743605	5.5033713652983804	1.1232257245648343	4.1020536247796855	3.4128819228176757	10.043603587575202	1576	ENSG00000196136	SERPINA3
ENST00000393080	2.604434570743605	5.5033713652983804	1.1232257245648343	4.1020536247796855	3.4128819228176757	10.043603587575202	1581	ENSG00000196136	SERPINA3
ENST00000467132	2.604434570743605	5.5033713652983804	1.1232257245648343	4.1020536247796855	20.47729153690605	10.043603587575202	2660	ENSG00000196136	SERPINA3
ENST00000235532	2.604434570743605	5.5033713652983804	8.985805796518674	2.7347024165197906	1.7064409614088378	2.869601025021486	1455	ENSG00000116885	OSCP1
ENST00000249910	2.604434570743605	2.2013485461193523	3.3696771736945035	5.469404833039581	6.825763845635351	5.739202050042972	2470	ENSG00000129071	MBD4
ENST00000333213	2.604434570743605	4.4026970922387045	1.1232257245648343	2.7347024165197906	1.7064409614088378	2.869601025021486	1937	ENSG00000182173	TSEN54
ENST00000409184	2.604434570743605	4.4026970922387045	3.3696771736945035	1.3673512082598953	8.532204807044188	4.30440153753223	4725	ENSG00000082438	COBLL1
ENST00000429544	2.604434570743605	2.2013485461193523	3.3696771736945035	5.469404833039581	6.825763845635351	5.739202050042972	2394	ENSG00000129071	MBD4
ENST00000673312	2.604434570743605	7.704719911417734	3.3696771736945035	2.7347024165197906	18.770850575497217	1.434800512510743	2063	ENSG00000186575	NF2
ENST00000679429	2.604434570743605	4.4026970922387045	1.1232257245648343	2.7347024165197906	1.7064409614088378	2.869601025021486	1921	ENSG00000182173	TSEN54
ENST00000370310	2.604434570743605	7.704719911417734	4.492902898259337	2.7347024165197906	5.119322884226513	4.30440153753223	2536	ENSG00000154511	DIPK1A
ENST00000613047	2.604434570743605	7.704719911417734	4.492902898259337	2.7347024165197906	5.119322884226513	4.30440153753223	2646	ENSG00000154511	DIPK1A
ENST00000454994	2.604434570743605	5.5033713652983804	2.2464514491296685	2.7347024165197906	3.4128819228176757	5.739202050042972	2381	ENSG00000274944	
ENST00000489803	2.604434570743605	5.5033713652983804	2.2464514491296685	2.7347024165197906	3.4128819228176757	5.739202050042972	3231	ENSG00000274944	
ENST00000262903	2.604434570743605	3.3020228191790277	4.492902898259337	5.469404833039581	3.4128819228176757	2.869601025021486	4575	ENSG00000085382	HACE1
ENST00000288398	2.604434570743605	8.805394184477409	14.601934419342845	12.306160874339058	15.35796865267954	15.782805637618173	1295	ENSG00000140416	TPM1
